"IDKABKOT","NAMA_KAB","est_prop","rse_prop","n","y","proporsi_R704AK2","proporsi_R704BK2","proporsi_R704CK2","proporsi_R704DK2","proporsi_R704EK2","proporsi_R704FK2","proporsi_R704GK2","proporsi_R704HK2","proporsi_R704IK2","proporsi_R704JK2","proporsi_R704KK2","proporsi_R704LK2","proporsi_R704MK2","proporsi_R705A","proporsi_R705B","proporsi_R705C","proporsi_R705D","proporsi_R705E","proporsi_R706A1","proporsi_R706A2","proporsi_R706B","proporsi_R706C","proporsi_R706D","proporsi_R805A","proporsi_R805B","proporsi_R805C","proporsi_R805D","proporsi_R805E","proporsi_R805F","proporsi_R805G","proporsi_R805H","proporsi_R805I"
"1810","PRINGSEWU",0.0436622713347413,23.17740293427,2414,93,0.0305343511450382,0.0152671755725191,0.0687022900763359,0.0381679389312977,0.259541984732824,0.206106870229008,0.244274809160305,0,0.824427480916031,0.641221374045801,0,0.282442748091603,0.0687022900763359,1,1,0.00763358778625954,0.984732824427481,1,0.236641221374046,0.175572519083969,0.0534351145038168,0.916030534351145,0.786259541984733,0.480916030534351,0.427480916030534,0.442748091603053,0.610687022900763,0.679389312977099,0.900763358778626,0.580152671755725,0,0.137404580152672
"1811","MESUJI",0.0197354369173947,36.3020546751318,1790,41,0.019047619047619,0,0.0761904761904762,0.0666666666666667,0.438095238095238,0.0571428571428571,0.19047619047619,0.019047619047619,0.904761904761905,0.39047619047619,0,0.2,0.0857142857142857,1,1,0.0285714285714286,0.838095238095238,1,0.123809523809524,0.123809523809524,0.0380952380952381,0.971428571428571,0.676190476190476,0.514285714285714,0.514285714285714,0.533333333333333,0.504761904761905,0.647619047619048,0.733333333333333,0.419047619047619,0.019047619047619,0.0571428571428571
"1812","TULANG BAWANG BARAT",0.0396083918018292,34.6627043886124,1966,54,0.0194174757281553,0.00970873786407767,0.087378640776699,0.0776699029126214,0.378640776699029,0.155339805825243,0.281553398058252,0,0.902912621359223,0.233009708737864,0,0.223300970873786,0.0776699029126214,1,1,0.029126213592233,0.601941747572815,1,0.155339805825243,0.262135922330097,0.029126213592233,0.990291262135922,0.854368932038835,0.504854368932039,0.456310679611651,0.456310679611651,0.485436893203884,0.563106796116505,0.737864077669903,0.475728155339806,0.0194174757281553,0.058252427184466
"1813","PESISIR BARAT",0.00963537515503914,61.6913035645903,2004,13,0.00826446280991736,0,0.0661157024793388,0.0330578512396694,0.214876033057851,0.0247933884297521,0.132231404958678,0.0578512396694215,0.677685950413223,0.305785123966942,0,0.148760330578512,0.0495867768595041,1,1,0,0.661157024793388,1,0.0909090909090909,0.0743801652892562,0.00826446280991736,0.884297520661157,0.479338842975207,0.347107438016529,0.586776859504132,0.504132231404959,0.471074380165289,0.454545454545455,0.487603305785124,0.338842975206612,0.00826446280991736,0.0991735537190083
"1871","BANDAR LAMPUNG",0.0607281948134782,24.7019340993922,2938,148,0.111111111111111,0.0396825396825397,0.119047619047619,0.126984126984127,0.396825396825397,0.492063492063492,0.611111111111111,0.206349206349206,0.571428571428571,1,0,0.80952380952381,0.246031746031746,1,1,0,0.936507936507937,1,0.555555555555556,0.53968253968254,0.325396825396825,0.825396825396825,0.650793650793651,0.571428571428571,0.365079365079365,0.404761904761905,0.523809523809524,0.69047619047619,0.674603174603175,0.420634920634921,0,0.142857142857143
"1872","METRO",0.0265900381792594,30.0827558985397,1982,63,0.363636363636364,0,0.0454545454545455,0.5,0.136363636363636,0.590909090909091,0.727272727272727,0,0.909090909090909,1,0,0.818181818181818,0.5,1,1,0,0.772727272727273,1,0.681818181818182,0.681818181818182,0.409090909090909,1,0.863636363636364,0.909090909090909,0.681818181818182,0.636363636363636,0.954545454545455,1,0.863636363636364,0.818181818181818,0,0.727272727272727
"1901","BANGKA",0.0294256467809173,29.9381898064658,2120,70,0.0740740740740741,0,0.0617283950617284,0.0864197530864197,0.432098765432099,0.123456790123457,0.283950617283951,0,0.493827160493827,0.827160493827161,0,0.283950617283951,0.0987654320987654,1,1,0.0123456790123457,0.839506172839506,1,0.246913580246914,0.197530864197531,0.135802469135802,0.938271604938272,0.716049382716049,0.654320987654321,0.666666666666667,0.703703703703704,0.641975308641975,0.753086419753086,0.938271604938272,0.666666666666667,0.0123456790123457,0.0740740740740741
"1902","BELITUNG",0.0248393167686827,44.9351937838846,1856,33,0.0612244897959184,0,0.0612244897959184,0.122448979591837,0.591836734693878,0.142857142857143,0.326530612244898,0,0.469387755102041,0.877551020408163,0.0204081632653061,0.326530612244898,0.163265306122449,1,1,0,0.775510204081633,1,0.326530612244898,0.26530612244898,0.224489795918367,0.918367346938776,0.877551020408163,0.510204081632653,0.530612244897959,0.795918367346939,0.510204081632653,0.63265306122449,0.755102040816326,0.306122448979592,0.142857142857143,0.0612244897959184
"1903","BANGKA BARAT",0.0129471541340614,39.4241475873992,1957,34,0.0454545454545455,0,0.0909090909090909,0.0303030303030303,0.287878787878788,0.0454545454545455,0.212121212121212,0.0303030303030303,0.454545454545455,0.757575757575758,0,0.181818181818182,0.0757575757575758,1,1,0,0.863636363636364,0.984848484848485,0.136363636363636,0.196969696969697,0.0606060606060606,0.96969696969697,0.712121212121212,0.545454545454545,0.545454545454545,0.681818181818182,0.621212121212121,0.848484848484849,0.757575757575758,0.696969696969697,0.0303030303030303,0.151515151515152
"1904","BANGKA TENGAH",0.0270310681969649,35.1337119826369,1961,47,0.0634920634920635,0,0.0317460317460317,0.111111111111111,0.0158730158730159,0.0476190476190476,0.333333333333333,0,0.492063492063492,0.968253968253968,0,0.365079365079365,0.0952380952380952,1,1,0.0634920634920635,0.571428571428571,1,0.253968253968254,0.253968253968254,0.0476190476190476,0.968253968253968,0.793650793650794,0.507936507936508,0.523809523809524,0.619047619047619,0.53968253968254,0.793650793650794,0.80952380952381,0.634920634920635,0.0158730158730159,0.19047619047619
"1905","BANGKA SELATAN",0.00347885127483323,56.9648471447671,2002,11,0.0377358490566038,0,0.0754716981132075,0.132075471698113,0.528301886792453,0.0754716981132075,0.245283018867925,0.0188679245283019,0.60377358490566,0.792452830188679,0.0566037735849057,0.207547169811321,0.113207547169811,1,1,0,0.924528301886792,1,0.207547169811321,0.226415094339623,0.169811320754717,1,0.924528301886792,0.471698113207547,0.528301886792453,0.528301886792453,0.679245283018868,0.754716981132076,0.773584905660377,0.452830188679245,0.150943396226415,0.0943396226415094
"1906","BELITUNG TIMUR",0.00861361380458505,57.0650928327992,1802,15,0.0256410256410256,0,0.102564102564103,0.102564102564103,0.358974358974359,0.358974358974359,0.307692307692308,0,0.58974358974359,0.923076923076923,0,0.41025641025641,0.205128205128205,1,1,0,0.948717948717949,1,0.384615384615385,0.282051282051282,0.153846153846154,0.974358974358974,0.974358974358974,0.769230769230769,0.564102564102564,0.615384615384615,0.564102564102564,0.871794871794872,0.871794871794872,0.794871794871795,0.0256410256410256,0.230769230769231
"1971","PANGKALPINANG",0.0360524017893066,31.4863244850528,1964,73,0.0952380952380952,0.0714285714285714,0.0238095238095238,0.19047619047619,0.5,0.30952380952381,0.785714285714286,0.0238095238095238,0.5,0.333333333333333,0,0.785714285714286,0.357142857142857,1,1,0,0.714285714285714,1,0.666666666666667,0.5,0.357142857142857,0.785714285714286,0.547619047619048,0.428571428571429,0.547619047619048,0.476190476190476,0.547619047619048,0.857142857142857,0.928571428571429,0.785714285714286,0.0238095238095238,0.357142857142857
"2101","KARIMUN",0.027760213783554,46.6578929974257,2147,32,0.0422535211267606,0,0.0563380281690141,0.140845070422535,0.492957746478873,0.0845070422535211,0.225352112676056,0.0140845070422535,0.366197183098592,0.746478873239437,0.197183098591549,0.23943661971831,0.28169014084507,1,1,0.0140845070422535,0.563380281690141,1,0.338028169014085,0.253521126760563,0.154929577464789,0.985915492957746,0.71830985915493,0.408450704225352,0.464788732394366,0.605633802816901,0.492957746478873,0.563380281690141,0.577464788732394,0.422535211267606,0.0704225352112676,0.112676056338028
"2102","BINTAN",0.0332352791354916,32.9786181125473,2088,61,0.0392156862745098,0,0.196078431372549,0.156862745098039,0.450980392156863,0.117647058823529,0.254901960784314,0,0.352941176470588,0.137254901960784,0.862745098039216,0.176470588235294,0.0980392156862745,1,1,0.137254901960784,0.647058823529412,1,0.254901960784314,0.254901960784314,0.196078431372549,0.92156862745098,0.647058823529412,0.431372549019608,0.352941176470588,0.431372549019608,0.568627450980392,0.627450980392157,0.607843137254902,0.411764705882353,0,0.0784313725490196
"2103","NATUNA",0.00624584073737614,59.0636497075551,1874,13,0.025974025974026,0,0.12987012987013,0.0909090909090909,0.506493506493506,0.012987012987013,0.0779220779220779,0,0.103896103896104,0.207792207792208,0.194805194805195,0.0779220779220779,0.0649350649350649,1,1,0.051948051948052,0.857142857142857,1,0.12987012987013,0.168831168831169,0.0909090909090909,0.792207792207792,0.831168831168831,0.480519480519481,0.636363636363636,0.480519480519481,0.428571428571429,0.636363636363636,0.649350649350649,0.324675324675325,0.012987012987013,0.0909090909090909
"2104","LINGGA",0.00535991433553794,75.6129730371497,1741,8,0.0210526315789474,0,0.0736842105263158,0.0736842105263158,0.368421052631579,0.0105263157894737,0.0736842105263158,0,0.147368421052632,0.0421052631578947,0.726315789473684,0.0526315789473684,0.0947368421052632,1,1,0,0.663157894736842,1,0.115789473684211,0.136842105263158,0.126315789473684,0.863157894736842,0.621052631578947,0.421052631578947,0.484210526315789,0.431578947368421,0.410526315789474,0.578947368421053,0.6,0.294736842105263,0.0210526315789474,0.0315789473684211
"2105","KEPULAUAN ANAMBAS",0.00942081607861934,62.8466370697944,1932,11,0.0555555555555556,0,0.111111111111111,0.0925925925925926,0.814814814814815,0.037037037037037,0.111111111111111,0.037037037037037,0.0555555555555556,0.037037037037037,0.111111111111111,0.111111111111111,0.0185185185185185,1,1,0.037037037037037,0.481481481481481,1,0.203703703703704,0.222222222222222,0.166666666666667,0.703703703703704,0.907407407407407,0.462962962962963,0.574074074074074,0.37037037037037,0.481481481481481,0.666666666666667,0.592592592592593,0.425925925925926,0.037037037037037,0.12962962962963
"2171","BATAM",0.0482303914764566,20.706741590085,3038,130,0.171875,0.046875,0,0.28125,0.640625,0.625,0.59375,0.046875,0.65625,0.140625,0.21875,0.625,0.578125,1,1,0.0625,0.65625,0.96875,0.4375,0.5,0.28125,0.875,0.53125,0.421875,0.46875,0.4375,0.296875,0.59375,0.578125,0.328125,0.015625,0.15625
"2172","TANJUNG PINANG",0.023125661941681,39.4068409491277,2013,45,0.166666666666667,0,0.0555555555555556,0.388888888888889,0.444444444444444,0.833333333333333,0.777777777777778,0.0555555555555556,0.666666666666667,0.944444444444444,0.166666666666667,0.777777777777778,0.611111111111111,1,1,0,0.666666666666667,1,0.666666666666667,0.666666666666667,0.555555555555556,0.944444444444444,0.555555555555556,0.611111111111111,0.611111111111111,0.555555555555556,0.555555555555556,0.722222222222222,0.666666666666667,0.277777777777778,0.0555555555555556,0.333333333333333
"3101","KEPULAUAN SERIBU",0.0169805217985724,51.1517483911033,1776,27,0.166666666666667,0,0.333333333333333,0,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0,1,1,0,0.833333333333333,1,0.666666666666667,0.666666666666667,0.333333333333333,1,1,0.833333333333333,0.5,0.5,0.833333333333333,0.833333333333333,1,0.5,0.333333333333333,0
"3171","JAKARTA SELATAN",0.0382474554780888,23.4365418555561,3744,146,0.523076923076923,0.123076923076923,0,0.153846153846154,0.907692307692308,0.953846153846154,0.907692307692308,0.261538461538462,0.707692307692308,0,0,0.953846153846154,0.784615384615385,0.969230769230769,0.969230769230769,0.0615384615384615,0.876923076923077,0.953846153846154,0.630769230769231,0.646153846153846,0.676923076923077,0.769230769230769,0.507692307692308,0.723076923076923,0.738461538461539,0.784615384615385,0.492307692307692,0.753846153846154,0.784615384615385,0.6,0.0769230769230769,0.415384615384615
"3172","JAKARTA TIMUR",0.0148701292668002,27.9932060645223,3899,66,0.446153846153846,0.0923076923076923,0,0.153846153846154,0.953846153846154,0.938461538461538,0.923076923076923,0.215384615384615,0.923076923076923,0,0,1,0.907692307692308,1,0.984615384615385,0.0615384615384615,0.861538461538462,1,0.769230769230769,0.784615384615385,0.615384615384615,1,0.738461538461539,0.846153846153846,0.8,0.738461538461539,0.661538461538462,0.830769230769231,0.784615384615385,0.6,0.0615384615384615,0.507692307692308
"3173","JAKARTA PUSAT",0.0197138310385754,33.0888199448999,2427,66,0.5,0.0681818181818182,0.0681818181818182,0.204545454545455,0.704545454545455,0.681818181818182,0.840909090909091,0,0.340909090909091,0,0,0.931818181818182,0.636363636363636,1,1,0,0.977272727272727,1,0.590909090909091,0.431818181818182,0.431818181818182,0.522727272727273,0.409090909090909,0.772727272727273,0.840909090909091,0.727272727272727,0.613636363636364,0.704545454545455,0.727272727272727,0.454545454545455,0,0.409090909090909
"3174","JAKARTA BARAT",0.032652699301593,22.0184809466976,3687,112,0.339285714285714,0.0714285714285714,0,0.142857142857143,0.857142857142857,0.910714285714286,0.964285714285714,0,0.660714285714286,0,0,1,0.910714285714286,1,0.982142857142857,0.0357142857142857,1,1,0.678571428571429,0.571428571428571,0.642857142857143,0.785714285714286,0.392857142857143,0.964285714285714,0.982142857142857,0.982142857142857,0.928571428571429,1,0.982142857142857,0.982142857142857,0,0.910714285714286
"3175","JAKARTA UTARA",0.0344643288818094,21.3768085504441,3471,132,0.516129032258065,0.032258064516129,0,0.354838709677419,0.935483870967742,1,0.967741935483871,0.0645161290322581,0.838709677419355,0,0,1,0.838709677419355,1,1,0.032258064516129,0.806451612903226,1,0.516129032258065,0.580645161290323,0.483870967741935,0.903225806451613,0.612903225806452,0.741935483870968,0.709677419354839,0.741935483870968,0.709677419354839,0.709677419354839,0.741935483870968,0.32258064516129,0.032258064516129,0.451612903225806
"3201","BOGOR",0.0360999776379363,22.3748149200936,4529,118,0.0666666666666667,0.0183908045977011,0.0873563218390805,0.186206896551724,0.250574712643678,0.450574712643678,0.636781609195402,0.154022988505747,0.951724137931034,0.0827586206896552,0.0137931034482759,0.464367816091954,0.558620689655172,1,0.993103448275862,0.0229885057471264,0.464367816091954,1,0.448275862068966,0.28735632183908,0.135632183908046,0.977011494252874,0.639080459770115,0.751724137931034,0.627586206896552,0.682758620689655,0.510344827586207,0.659770114942529,0.694252873563218,0.47816091954023,0.0367816091954023,0.0919540229885057
"3202","SUKABUMI",0.0311214365329638,26.9230726716904,3487,93,0.0181347150259067,0,0.0466321243523316,0.113989637305699,0.448186528497409,0.196891191709845,0.362694300518135,0.0181347150259067,0.955958549222798,0.406735751295337,0.0155440414507772,0.321243523316062,0.233160621761658,1,0.99740932642487,0.0207253886010363,0.378238341968912,1,0.238341968911917,0.22020725388601,0.0492227979274611,0.99740932642487,0.751295336787565,0.772020725388601,0.709844559585492,0.712435233160622,0.624352331606218,0.756476683937824,0.740932642487047,0.515544041450777,0.0259067357512953,0.0958549222797927
"3203","CIANJUR",0.018274623602206,30.650174863978,3520,58,0.0138888888888889,0,0.0583333333333333,0.0777777777777778,0.319444444444444,0.216666666666667,0.255555555555556,0.0138888888888889,0.977777777777778,0.341666666666667,0.0638888888888889,0.294444444444444,0.197222222222222,1,1,0.00277777777777778,0.219444444444444,1,0.238888888888889,0.15,0.0555555555555556,0.988888888888889,0.675,0.788888888888889,0.638888888888889,0.661111111111111,0.588888888888889,0.713888888888889,0.738888888888889,0.458333333333333,0.0277777777777778,0.0722222222222222
"3204","BANDUNG",0.0133695337518168,30.0151816748972,4026,66,0.0642857142857143,0,0.0142857142857143,0.214285714285714,0.210714285714286,0.464285714285714,0.542857142857143,0.0857142857142857,0.975,0.478571428571429,0.139285714285714,0.596428571428571,0.442857142857143,1,0.996428571428571,0.0107142857142857,0.625,1,0.475,0.332142857142857,0.160714285714286,0.985714285714286,0.839285714285714,0.867857142857143,0.825,0.828571428571429,0.667857142857143,0.896428571428571,0.832142857142857,0.667857142857143,0.0464285714285714,0.267857142857143
"3205","GARUT",0.018829131271714,33.476193339804,3887,84,0.0226244343891403,0,0.081447963800905,0.0723981900452489,0.32579185520362,0.212669683257919,0.260180995475113,0.00226244343891403,0.925339366515837,0.269230769230769,0.0769230769230769,0.341628959276018,0.203619909502262,1,0.997737556561086,0.00452488687782805,0.432126696832579,1,0.226244343891403,0.208144796380091,0.0746606334841629,0.981900452488688,0.911764705882353,0.744343891402715,0.638009049773756,0.705882352941177,0.565610859728507,0.846153846153846,0.891402714932127,0.581447963800905,0.0271493212669683,0.16289592760181
"3206","TASIKMALAYA",0.0368901674463055,26.628277930301,3052,97,0.00854700854700855,0,0.0598290598290598,0.0541310541310541,0.47008547008547,0.173789173789174,0.279202279202279,0.00284900284900285,0.908831908831909,0.202279202279202,0.279202279202279,0.307692307692308,0.128205128205128,1,0.997150997150997,0.0056980056980057,0.481481481481481,1,0.205128205128205,0.148148148148148,0.056980056980057,0.974358974358974,0.834757834757835,0.82051282051282,0.632478632478632,0.64957264957265,0.606837606837607,0.806267806267806,0.843304843304843,0.461538461538462,0.0227920227920228,0.148148148148148
"3207","CIAMIS",0.0376138124674267,22.6562935622642,3030,107,0.0226415094339623,0,0.0867924528301887,0.0528301886792453,0.347169811320755,0.19622641509434,0.294339622641509,0,0.826415094339623,0.547169811320755,0,0.332075471698113,0.181132075471698,1,1,0.00377358490566038,0.867924528301887,1,0.245283018867925,0.241509433962264,0.0566037735849057,0.950943396226415,0.905660377358491,0.758490566037736,0.607547169811321,0.633962264150943,0.60377358490566,0.818867924528302,0.894339622641509,0.554716981132075,0.0377358490566038,0.211320754716981
"3208","KUNINGAN",0.042695012417234,25.1982380150552,2726,102,0.0292553191489362,0,0.0159574468085106,0.0851063829787234,0.172872340425532,0.0984042553191489,0.234042553191489,0,0.779255319148936,0.773936170212766,0,0.263297872340426,0.271276595744681,1,1,0.00265957446808511,0.936170212765957,1,0.204787234042553,0.170212765957447,0.0664893617021277,0.914893617021277,0.800531914893617,0.609042553191489,0.446808510638298,0.550531914893617,0.558510638297872,0.736702127659574,0.86968085106383,0.601063829787234,0.103723404255319,0.125
"3209","CIREBON",0.0625910391023913,17.099845679026,3459,212,0.0283018867924528,0,0.0306603773584906,0.113207547169811,0.181603773584906,0.209905660377358,0.429245283018868,0,0.893867924528302,0.768867924528302,0,0.481132075471698,0.462264150943396,1,0.997641509433962,0.0117924528301887,0.735849056603774,1,0.334905660377358,0.299528301886792,0.0849056603773585,0.966981132075472,0.870283018867924,0.77122641509434,0.702830188679245,0.731132075471698,0.620283018867924,0.778301886792453,0.877358490566038,0.643867924528302,0.155660377358491,0.108490566037736
"3210","MAJALENGKA",0.0556645833489057,20.7236330201673,2791,135,0.0174927113702624,0,0.032069970845481,0.0641399416909621,0.204081632653061,0.154518950437318,0.26530612244898,0,0.9533527696793,0.577259475218659,0,0.34402332361516,0.352769679300292,1,1,0,0.600583090379009,1,0.224489795918367,0.204081632653061,0.0728862973760933,0.973760932944606,0.85131195335277,0.696793002915452,0.56268221574344,0.626822157434402,0.583090379008746,0.760932944606414,0.871720116618076,0.600583090379009,0.0408163265306122,0.075801749271137
"3211","SUMEDANG",0.0342126892137707,26.3416093531192,2688,78,0.0144404332129964,0,0.0613718411552347,0.0649819494584837,0.234657039711191,0.194945848375451,0.277978339350181,0.0036101083032491,0.938628158844765,0.877256317689531,0,0.310469314079422,0.223826714801444,1,1,0,0.649819494584838,1,0.191335740072202,0.180505415162455,0.0505415162454874,0.971119133574007,0.888086642599278,0.700361010830325,0.548736462093863,0.67870036101083,0.577617328519856,0.826714801444043,0.902527075812274,0.574007220216607,0.036101083032491,0.115523465703971
"3212","INDRAMAYU",0.0185189556943978,29.1835778794565,2974,56,0.0410094637223975,0.00315457413249211,0.056782334384858,0.113564668769716,0.182965299684543,0.211356466876972,0.429022082018927,0.00946372239747634,0.886435331230284,0.0914826498422713,0.0157728706624606,0.413249211356467,0.728706624605678,1,1,0.00946372239747634,0.359621451104101,1,0.309148264984227,0.280757097791798,0.0914826498422713,0.958990536277603,0.826498422712934,0.779179810725552,0.747634069400631,0.71608832807571,0.605678233438486,0.741324921135647,0.813880126182965,0.410094637223975,0.082018927444795,0.0757097791798107
"3213","SUBANG",0.0188570520079356,34.1281195945886,2815,47,0.0395256916996047,0.00395256916996047,0.102766798418972,0.0711462450592885,0.1699604743083,0.41501976284585,0.466403162055336,0.0988142292490119,0.984189723320158,0.0988142292490119,0.490118577075099,0.466403162055336,0.482213438735178,1,0.99604743083004,0.0158102766798419,0.296442687747036,1,0.41501976284585,0.284584980237154,0.0671936758893281,1,0.837944664031621,0.74703557312253,0.656126482213439,0.758893280632411,0.652173913043478,0.707509881422925,0.770750988142292,0.505928853754941,0.0988142292490119,0.0869565217391304
"3214","PURWAKARTA",0.0637130978771552,20.9369938510365,2812,149,0.046875,0.00520833333333333,0.0520833333333333,0.0625,0.151041666666667,0.302083333333333,0.260416666666667,0.0104166666666667,0.953125,0.0989583333333333,0.0208333333333333,0.369791666666667,0.21875,1,1,0,0.354166666666667,1,0.255208333333333,0.229166666666667,0.0677083333333333,0.979166666666667,0.697916666666667,0.6875,0.645833333333333,0.703125,0.510416666666667,0.723958333333333,0.739583333333333,0.494791666666667,0.0625,0.09375
"3215","KARAWANG",0.0626130796998045,17.4651007154149,3488,170,0.0679611650485437,0.00647249190938511,0.119741100323625,0.087378640776699,0.16504854368932,0.533980582524272,0.40453074433657,0.0906148867313916,0.970873786407767,0.168284789644013,0.0388349514563107,0.495145631067961,0.504854368932039,1,1,0.0129449838187702,0.236245954692557,1,0.330097087378641,0.26537216828479,0.0614886731391586,0.996763754045307,0.699029126213592,0.757281553398058,0.718446601941748,0.747572815533981,0.472491909385113,0.640776699029126,0.73462783171521,0.365695792880259,0.0938511326860841,0.0938511326860841
"3216","BEKASI",0.0519181503980142,18.8402902999985,3972,175,0.229946524064171,0.0588235294117647,0.0909090909090909,0.192513368983957,0.27807486631016,0.828877005347594,0.470588235294118,0.39572192513369,0.973262032085562,0.0695187165775401,0.0588235294117647,0.572192513368984,0.72192513368984,1,0.994652406417112,0.0267379679144385,0.336898395721925,1,0.374331550802139,0.358288770053476,0.176470588235294,1,0.72192513368984,0.754010695187166,0.577540106951872,0.647058823529412,0.566844919786096,0.588235294117647,0.700534759358289,0.417112299465241,0.122994652406417,0.0962566844919786
"3217","BANDUNG BARAT",0.0240845124822564,29.8500844602505,3462,78,0.0424242424242424,0.0363636363636364,0.0606060606060606,0.145454545454545,0.339393939393939,0.375757575757576,0.406060606060606,0.0848484848484849,0.981818181818182,0.224242424242424,0.236363636363636,0.478787878787879,0.296969696969697,1,1,0,0.672727272727273,1,0.381818181818182,0.272727272727273,0.139393939393939,0.987878787878788,0.624242424242424,0.787878787878788,0.703030303030303,0.733333333333333,0.563636363636364,0.818181818181818,0.775757575757576,0.557575757575758,0.0303030303030303,0.0848484848484849
"3218","PANGANDARAN",0.0251778227547831,30.3231286590432,2152,58,0.010752688172043,0,0.118279569892473,0.043010752688172,0.354838709677419,0.236559139784946,0.290322580645161,0,0.860215053763441,0.526881720430108,0.021505376344086,0.43010752688172,0.279569892473118,1,1,0,0.462365591397849,1,0.268817204301075,0.247311827956989,0.043010752688172,0.989247311827957,0.89247311827957,0.838709677419355,0.548387096774194,0.774193548387097,0.612903225806452,0.89247311827957,0.913978494623656,0.43010752688172,0,0.0967741935483871
"3271","BOGOR",0.0476704049029869,19.6292474381515,2874,151,0.294117647058824,0.0147058823529412,0.0147058823529412,0.338235294117647,0.441176470588235,0.661764705882353,0.882352941176471,0,0.794117647058823,0,0,0.779411764705882,0.676470588235294,1,1,0,1,1,0.5,0.426470588235294,0.308823529411765,0.823529411764706,0.485294117647059,0.75,0.779411764705882,0.529411764705882,0.441176470588235,0.823529411764706,0.794117647058823,0.514705882352941,0.0294117647058824,0.279411764705882
"3272","SUKABUMI",0.0478112676057824,24.229981029999,2315,100,0.181818181818182,0,0.0303030303030303,0.424242424242424,0.545454545454545,0.393939393939394,0.696969696969697,0.0303030303030303,0.757575757575758,0,0,0.818181818181818,0.454545454545455,1,1,0,0.939393939393939,1,0.757575757575758,0.727272727272727,0.363636363636364,0.96969696969697,1,0.818181818181818,0.727272727272727,0.666666666666667,0.545454545454545,0.848484848484849,0.818181818181818,0.575757575757576,0,0.181818181818182
"3273","BANDUNG",0.043555113153318,21.6386986471911,3560,139,0.185430463576159,0.0463576158940397,0.0463576158940397,0.43046357615894,0.0198675496688742,0.80794701986755,0.887417218543046,0.258278145695364,0.80794701986755,0,0,0.933774834437086,0.549668874172185,1,1,0,0.827814569536424,0.986754966887417,0.781456953642384,0.662251655629139,0.490066225165563,0.860927152317881,0.596026490066225,0.708609271523179,0.682119205298013,0.655629139072848,0.437086092715232,0.827814569536424,0.854304635761589,0.52317880794702,0.0132450331125828,0.364238410596026
"3274","CIREBON",0.0466328120666508,22.5551815449512,1996,102,0.5,0,0,0.954545454545455,0.363636363636364,0.681818181818182,0.954545454545455,0,0.772727272727273,0,0,0.954545454545455,0.590909090909091,1,1,0,1,1,0.818181818181818,0.772727272727273,0.636363636363636,0.909090909090909,0.863636363636364,0.590909090909091,0.818181818181818,0.409090909090909,0.454545454545455,0.954545454545455,0.909090909090909,0.318181818181818,0.0454545454545455,0.681818181818182
"3275","BEKASI",0.0462214176235094,17.7850256594883,3908,184,0.5,0.0535714285714286,0.125,0.803571428571429,0.0178571428571429,0.982142857142857,0.982142857142857,0.446428571428571,0.982142857142857,0,0,1,1,1,1,0,0.75,1,0.928571428571429,0.875,0.875,1,0.892857142857143,0.821428571428571,0.660714285714286,0.589285714285714,0.464285714285714,0.875,0.75,0.178571428571429,0.0714285714285714,0.232142857142857
"3276","DEPOK",0.0474900830909909,18.2481854930634,3720,178,0.317460317460317,0,0,0.603174603174603,0.0158730158730159,0.952380952380952,0.936507936507937,0.0476190476190476,0.984126984126984,0,0,0.920634920634921,0.920634920634921,1,1,0,1,1,0.968253968253968,0.904761904761905,0.793650793650794,1,0.984126984126984,0.777777777777778,0.444444444444444,0.666666666666667,0.603174603174603,0.698412698412698,0.761904761904762,0.555555555555556,0.0952380952380952,0.0952380952380952
"3277","CIMAHI",0.0538123542977012,22.5423790589066,2621,145,0.333333333333333,0,0,0.8,0.133333333333333,0.933333333333333,1,0.0666666666666667,1,0,0,1,1,1,1,0,1,1,0.866666666666667,0.933333333333333,0.933333333333333,1,0.8,0.933333333333333,0.866666666666667,0.8,0.666666666666667,0.933333333333333,0.866666666666667,0.6,0.0666666666666667,0.333333333333333
"3278","TASIKMALAYA",0.0402160104914286,28.5192437544904,2510,80,0.130434782608696,0.0144927536231884,0.115942028985507,0.202898550724638,0.289855072463768,0.550724637681159,0.666666666666667,0,0.956521739130435,0,0,0.710144927536232,0.391304347826087,1,1,0,0.695652173913043,1,0.521739130434783,0.391304347826087,0.173913043478261,0.985507246376812,0.855072463768116,0.739130434782609,0.536231884057971,0.492753623188406,0.318840579710145,0.666666666666667,0.608695652173913,0.376811594202899,0,0.072463768115942
"3279","BANJAR",0.0195147463718349,43.585687550824,1846,30,0.16,0,0.08,0.32,0.32,0.28,0.6,0.04,0.92,0.88,0,0.68,0.28,1,1,0,0.8,1,0.6,0.4,0.24,1,0.92,0.84,0.68,0.84,0.6,0.96,0.92,0.44,0.04,0.12
"3301","CILACAP",0.0339924768280653,19.0642797057165,3414,132,0.0387323943661972,0,0.0845070422535211,0.0492957746478873,0.257042253521127,0.253521126760563,0.313380281690141,0.00352112676056338,0.922535211267606,0.679577464788732,0,0.429577464788732,0.169014084507042,1,1,0.0140845070422535,0.901408450704225,1,0.264084507042254,0.267605633802817,0.123239436619718,0.992957746478873,0.852112676056338,0.785211267605634,0.616197183098592,0.598591549295775,0.630281690140845,0.78169014084507,0.834507042253521,0.556338028169014,0.0211267605633803,0.197183098591549
